category,id,name,level,sockets,rarity,core_effects,effects
Hat,1D1D35,Flawless Helm of the Indomitable,head_merchant_rare04a,37,0,Rare,07A2CC,1D1E8207B62B
Hat,1D1D34,Enduring Hood,head_merchant_infrequent04d,36,0,Infrequent,1C3E06,081EDC
Hat,1D1D33,Cowl of the Cobra,head_merchant_infrequent04c,36,0,Infrequent,,05E7D51C41A6
Hat,1D1D32,King's Hood,head_merchant_infrequent04b,36,0,Infrequent,,081EDC1C4274
Hat,1D1D31,Spiritweave Cowl,head_merchant_infrequent04a,33,2,Infrequent,,05E7D5
Hat,1D1D30,Prismere Helm,head_merchant_common04d,34,2,Infrequent,,1D1E82
Hat,1D1D2F,Shrewd Cowl,head_merchant_common04c,33,0,Infrequent,,05E7D507A77E
Hat,1D1D2E,Hood of the Elixir,head_merchant_common04b,33,0,Infrequent,,081EDC1C3E26
Hat,1D1D2D,Enduring Helm,head_merchant_common04a,31,0,Infrequent,1C3E06,1D1E82
Hat,1D1D2C,Dreadscale Hood,head_merchant_rare03d,33,2,Infrequent,,081EDC
Hat,1D1D2B,Ingenious Cowl of Lightning Ward,head_merchant_rare03c,30,0,Infrequent,,05E7D507A7811C3E20
Hat,1D1D2A,Enduring Hood of Ice Warding,head_merchant_rare03b,30,0,Infrequent,1C3E06,081EDC1C3E1E
Hat,1D1D29,Flawless Helm of Fire Warding,head_merchant_rare03a,31,0,Infrequent,07A2CC,1D1E821C3E1C
Hat,1D1D28,Hood of the Viper,head_merchant_infrequent03d,27,0,Infrequent,,081EDC1C41A5
Hat,1D1D26,Enduring Hood,head_merchant_infrequent03b,27,0,Infrequent,1C3E06,081EDC
Hat,1D1D24,Sylvanite Helm,head_merchant_common03d,24,2,Infrequent,,1D1E82
Hat,1D1D22,Hood of Fire Attenuation,head_merchant_common03b,24,0,Infrequent,,081EDC1C3E1B
Hat,1D1D21,Paladin's Helm,head_merchant_common03a,24,0,Infrequent,,1D1E8207A743
Hat,1D1D20,Sylvanite Helm,head_merchant_rare02d,24,2,Infrequent,,1D1E82
Hat,1D1D1E,Trickster's Hood of the Viper,head_merchant_rare02b,24,0,Rare,,081EDC07A7711C41A5
Hat,1D1D1D,Cavalier's Helm of Maiming,head_merchant_rare02a,24,0,Infrequent,,1D1E8207A73A142266
Hat,1D1D1C,Studded Leather Hood,head_merchant_infrequent02d,15,1,Infrequent,,081EDC
Hat,1D1D1B,Scholar's Cowl,head_merchant_infrequent02c,15,0,Infrequent,,05E7D507A71D
Hat,1D1D1A,Hood of Fire Hindrance,head_merchant_infrequent02b,15,0,Infrequent,,081EDC07AA4D
Hat,1D1D19,Knight's Helm,head_merchant_infrequent02a,14,0,Infrequent,,1D1E8207A739
Hat,1D1D18,Silk Cowl,head_merchant_common02d,15,1,Infrequent,,05E7D5
Hat,1D1D17,Cowl of Ice Aversion,head_merchant_common02c,12,0,Infrequent,,05E7D507AA4F
Hat,1D1D16,Hood of Lightning Aversion,head_merchant_common02b,12,0,Infrequent,,081EDC07AA53
Hat,1D1D15,Helm of the Copperhead,head_merchant_common02a,12,0,Infrequent,,1D1E8207A9BB
Hat,1D1D12,Warrior's Hood of Fire Aversion,head_merchant_rare01b,7,0,Infrequent,,081EDC07A73707AA4C
Hat,1D1D11,Hardened Helm of Flaying,head_merchant_rare01a,8,0,Infrequent,07A2D6,1D1E8207A9A9
Hat,1D1D10,Chainmail Helm,head_merchant_infrequent01d,5,1,Infrequent,,1D1E82
Hat,1D1D0E,Hood of Luck,head_merchant_infrequent01b,5,0,Infrequent,,081EDC080B00
Hat,1D1D0D,Squire's Helm,head_merchant_infrequent01a,5,0,Infrequent,,1D1E8207A732
Hat,1D1D0C,Leather Hood,head_merchant_common01d,2,1,Infrequent,,081EDC
Hat,1D1D0A,Leather Hood,head_merchant_common01b,2,0,Common,,081EDC
Hat,1D1D09,Iron Helm,head_merchant_common01a,2,0,Common,,1D1E82
Hands,1D1CBB,Prismere Gauntlets,hands_merchant_rare04d,34,3,Infrequent,,1D1E83
Hands,1D1CBA,Infusing Handwraps of Lightning ,hands_merchant_rare04c,30,0,Infrequent,,05E7D607A7571C3E20
Hands,1D1CB9,Renewing Gloves of the Indomitab,hands_merchant_rare04b,30,0,Rare,,081EDD07A75007B62B
Hands,1D1CB8,Templar's Gauntlets of Tempering,hands_merchant_rare04a,34,0,Rare,,1D1E831C42781C3E22
Hands,1D1CB7,Universalist's Gloves,hands_merchant_infrequent04d,27,0,Rare,,081EDD187BF1
Hands,1D1CB6,Handwraps of the Elixir,hands_merchant_infrequent04c,27,0,Infrequent,,05E7D61C3E26
Hands,1D1CB5,King's Gloves,hands_merchant_infrequent04b,27,0,Infrequent,,081EDD1C4274
Hands,1D1CB4,Prismere Gauntlets,hands_merchant_infrequent04a,34,2,Infrequent,,1D1E83
Hands,1D1CB3,Spiritweave Handwraps,hands_merchant_common04d,33,2,Infrequent,,05E7D6
Hands,1D1CB2,Handwraps of Lightning Warding,hands_merchant_common04c,33,0,Infrequent,,05E7D61C3E20
Hands,1D1CB1,Enduring Gloves,hands_merchant_common04b,33,0,Infrequent,1C3E06,081EDD
Hands,1D1CB0,Gauntlets of Ice Warding,hands_merchant_common04a,34,0,Infrequent,,1D1E831C3E1E
Hands,1D1CAF,Prismere Gauntlets,hands_merchant_rare03d,34,2,Infrequent,,1D1E83
Hands,1D1CAE,Enduring Handwraps of the Indomi,hands_merchant_rare03c,30,0,Rare,1C3E06,05E7D607B62B
Hands,1D1CAD,Noble's Gloves of Lightning Ward,hands_merchant_rare03b,30,0,Infrequent,,081EDD1421A21C3E20
Hands,1D1CAC,Flawless Gauntlets of Coagulatio,hands_merchant_rare03a,31,0,Infrequent,07A2CC,1D1E831C3E18
Hands,1D1CAB,Tempered Gloves,hands_merchant_infrequent03d,27,0,Infrequent,14213F,081EDD
Hands,1D1CAA,Spiked Handwraps,hands_merchant_infrequent03c,27,0,Infrequent,1C3DA0,05E7D6
Hands,1D1CA9,Gloves of Efficiency,hands_merchant_infrequent03b,27,0,Infrequent,,081EDD1C3EB9
Hands,1D1CA8,Sylvanite Gauntlets,hands_merchant_infrequent03a,24,2,Infrequent,,1D1E83
Hands,1D1CA7,Hexweave Handwraps,hands_merchant_common03d,24,2,Infrequent,,05E7D6
Hands,1D1CA6,Handwraps of Clotting,hands_merchant_common03c,24,0,Infrequent,,05E7D61C3E17
Hands,1D1CA5,Cruel Gloves,hands_merchant_common03b,24,0,Infrequent,07A766,081EDD
Hands,1D1CA4,Gauntlets of the Elixir,hands_merchant_common03a,24,0,Infrequent,,1D1E831C3E25
Hands,1D1CA3,Hexweave Handwraps,hands_merchant_rare02d,24,2,Infrequent,,05E7D6
Hands,1D1CA2,Adept Handwraps of the Hardy,hands_merchant_rare02c,24,0,Rare,,05E7D61C429507B63B
Hands,1D1CA1,Trickster's Gloves of the Elixir,hands_merchant_rare02b,24,0,Rare,,081EDD07A7711C3E25
Hands,1D1CA0,Dilettante's Gauntlets,hands_merchant_rare02a,24,0,Rare,,1D1E83187BF2
Hands,1D1C9F,Silk Handwraps,hands_merchant_infrequent02d,15,1,Infrequent,,05E7D6
Hands,1D1C9E,Handwraps of the Hardy,hands_merchant_infrequent02c,15,0,Rare,,05E7D607B63B
Hands,1D1C9D,Barbed Gloves,hands_merchant_infrequent02b,15,0,Infrequent,07A75F,081EDD
Hands,1D1C9C,Gauntlets of Preservation,hands_merchant_infrequent02a,16,0,Infrequent,,1D1E8307AA5D
Hands,1D1C9B,Silk Handwraps,hands_merchant_common02d,15,1,Infrequent,,05E7D6
Hands,1D1C9A,Prodigy's Handwraps,hands_merchant_common02c,12,0,Infrequent,,05E7D607A71C
Hands,1D1C99,Gloves of Fire Aversion,hands_merchant_common02b,12,0,Infrequent,,081EDD07AA4C
Hands,1D1C98,Indestructible Gauntlets,hands_merchant_common02a,12,0,Infrequent,07A345,1D1E83
Hands,1D1C97,Linen Handwraps,hands_merchant_rare01d,7,2,Infrequent,,05E7D6
Hands,1D1C96,Apprentice's Handwraps of the An,hands_merchant_rare01c,7,0,Infrequent,,05E7D607A71B07AA63
Hands,1D1C95,Crusader's Gloves of the Hale,hands_merchant_rare01b,7,0,Rare,,081EDD07A73F07B650
Hands,1D1C94,Warrior's Gauntlets of Conservat,hands_merchant_rare01a,8,0,Infrequent,,1D1E8307A73707AA5C
Hands,1D1C93,Linen Handwraps,hands_merchant_infrequent01d,7,1,Infrequent,,05E7D6
Hands,1D1C92,Handwraps of Ice Shield,hands_merchant_infrequent01c,5,0,Infrequent,,05E7D607AA51
Hands,1D1C91,Rigid Gloves,hands_merchant_infrequent01b,5,0,Infrequent,07A2D5,081EDD
Hands,1D1C90,Superior Gauntlets,hands_merchant_infrequent01a,5,0,Infrequent,07A2C9,1D1E83
Hands,1D1C8F,Cotton Handwraps,hands_merchant_common01d,2,1,Infrequent,,05E7D6
Hands,1D1C8E,Cotton Handwraps,hands_merchant_common01c,2,0,Common,,05E7D6
Hands,1D1C8D,Leather Gloves,hands_merchant_common01b,2,0,Common,,081EDD
Hands,1D1C8C,Iron Gauntlets,hands_merchant_common01a,2,0,Common,,1D1E83
Longsword,1D115F,Rotting Longsword of Bloodlettin,sword1h_merchant_rare04c,36,0,Rare,1C3D891C3D90,
Longsword,1D115E,Electrifying Longsword of Impali,sword1h_merchant_rare04b,36,0,Infrequent,1C3D80,142207
Longsword,1D115D,Arctic Longsword of Gluttony,sword1h_merchant_rare04a,36,0,Rare,1C3D7F1C3D92,
Longsword,1D115C,Longsword of Bloodletting,sword1h_merchant_infrequent04c,36,0,Rare,1C3D90,
Longsword,1D115B,Blazing Longsword,sword1h_merchant_infrequent04b,36,0,Infrequent,1C3D7E,
Longsword,1D115A,Prismere Longsword,sword1h_merchant_infrequent04a,33,3,Infrequent,,
Longsword,1D1159,Prismere Longsword,sword1h_merchant_common04c,33,2,Infrequent,,
Longsword,1D1158,Longsword of Impaling,sword1h_merchant_common04b,33,0,Infrequent,,142207
Longsword,1D1157,Bolstering Longsword,sword1h_merchant_common04a,33,0,Infrequent,140BC8,
Longsword,1D1153,Prismere Longsword,sword1h_merchant_rare03c,33,3,Infrequent,,
Longsword,1D1152,Scorching Longsword of the Mysti,sword1h_merchant_rare03b,30,0,Infrequent,140CAD,1C421D
Longsword,1D1151,Tyrant's Longsword of Skewering,sword1h_merchant_rare03a,30,0,Infrequent,,1C4229142206
Longsword,1D1150,Jolting Longsword of Gloom,sword1h_merchant_infrequent03c,27,0,Rare,140D4F,142297
Longsword,1D114F,Rallying Longsword,sword1h_merchant_infrequent03b,27,0,Infrequent,140BC7,
Longsword,1D114E,Sylvanite Longsword,sword1h_merchant_infrequent03a,24,3,Infrequent,,
Longsword,1D1145,Sylvanite Longsword,sword1h_merchant_common03c,24,2,Infrequent,,
Longsword,1D1144,Longsword of the Sage,sword1h_merchant_common03b,24,0,Infrequent,,07A96B
Longsword,1D1143,Incinerating Longsword,sword1h_merchant_common03a,24,0,Infrequent,140CAC,
Longsword,1D113F,Sylvanite Longsword,sword1h_merchant_rare02c,24,3,Infrequent,,
Longsword,1D113E,Frozen Longsword of Ravening,sword1h_merchant_rare02b,24,0,Rare,140C6113AE20,
Longsword,1D113D,Jolting Longsword of Bloodshed,sword1h_merchant_rare02a,24,0,Infrequent,140D4F142276,
Longsword,1D112A,Azurite Longsword,sword1h_merchant_infrequent02c,15,2,Infrequent,,
Longsword,1D1129,Berserker's Longsword of Sunderi,sword1h_merchant_infrequent02b,15,0,Rare,,07A76907A92D
Longsword,1D1128,Barbed Longsword of Ravaging,sword1h_merchant_infrequent02a,15,0,Rare,07A75F13AE1C,
Longsword,1D10FB,Burning Longsword of the Soothsa,sword1h_merchant_common02c,12,0,Infrequent,079F8E,07A961
Longsword,1D10FA,Longsword of Perforation,sword1h_merchant_common02b,12,0,Infrequent,,07A8C6
Longsword,1D10F9,Ruthless Longsword,sword1h_merchant_common02a,12,0,Infrequent,07A762,
Longsword,1D10F7,Emboldening Longsword of Craft,sword1h_merchant_rare01c,7,0,Rare,079F5A,07AA72
Longsword,1D10F6,Venomous Longsword of Bloodletti,sword1h_merchant_rare01b,7,0,Infrequent,1C3D8507AA22,
Longsword,1D10F5,Charged Longsword of Puncturing,sword1h_merchant_rare01a,7,0,Infrequent,07A01E,07A8C5
Longsword,1D10F1,Steel Longsword,sword1h_merchant_infrequent01c,7,2,Infrequent,,
Longsword,1D10F0,Smoldering Longsword,sword1h_merchant_infrequent01b,5,0,Infrequent,079F8B,
Longsword,1D10EF,Longsword of Puncturing,sword1h_merchant_infrequent01a,5,0,Infrequent,,07A8C5
Longsword,1D10EC,Iron Longsword,sword1h_merchant_common01c,2,1,Infrequent,,
Longsword,1D10E0,Numbing Longsword,sword1h_merchant_common01b,2,0,Infrequent,079F86,
Longsword,1D10DF,Iron Longsword,sword1h_merchant_common01a,2,0,Common,,
Greathammer,1D0B56,Mortrost,greathammer_unique13s,45,0,Unique,1CC793,1CC79D
Greathammer,1D0B55,Mortrost,greathammer_unique13r,44,0,Unique,1CC793,1CC79D
Greathammer,1D0B54,Mortrost,greathammer_unique13q,42,0,Unique,1CC793,1CC79D
Greathammer,1D0B53,Mortrost,greathammer_unique13p,40,0,Unique,1CC793,1CC79D
Greathammer,1D0B52,Mortrost,greathammer_unique13o,38,0,Unique,1CC793,1CC79D
Greathammer,1D0B51,Mortrost,greathammer_unique13n,36,0,Unique,1CC793,1CC79D
Greathammer,1D0B50,Mortrost,greathammer_unique13m,34,0,Unique,1CC793,1CC79D
Greathammer,1D0B4F,Mortrost,greathammer_unique13l,32,0,Unique,1CC793,1CC79D
Greathammer,1D0B4E,Mortrost,greathammer_unique13k,30,0,Unique,1CC793,1CC79D
Greathammer,1D0B4D,Mortrost,greathammer_unique13j,28,0,Unique,1CC793,1CC79D
Greathammer,1D0B4C,Mortrost,greathammer_unique13i,26,0,Unique,1CC793,1CC79D
Greathammer,1D0B4B,Mortrost,greathammer_unique13h,24,0,Unique,1CC793,1CC79D
Greathammer,1D0B4A,Mortrost,greathammer_unique13g,22,0,Unique,1CC793,1CC79D
Greathammer,1CEFCE,Nearth's Hammer,greathammer_unique11f,40,0,Unique,1CC78E,1CC790
Greathammer,1CEFCD,Nearth's Hammer,greathammer_unique11e,38,0,Unique,1CC78E,1CC790
Greathammer,1CEFCC,Nearth's Hammer,greathammer_unique11d,32,0,Unique,1CC78E,1CC790
Greathammer,1CEFCB,Nearth's Hammer,greathammer_unique11c,36,0,Unique,1CC78E,1CC790
Greathammer,1CEFCA,Nearth's Hammer,greathammer_unique11b,34,0,Unique,1CC78E,1CC790
Legs,1CEFC6,Double-Plated Chausses,warrior_unique10_legs_f,20,0,Unique,,1D1E811CD499
Legs,1CEFC5,Double-Plated Chausses,warrior_unique10_legs_e,18,0,Unique,,1D1E811CD499
Legs,1CEFC4,Double-Plated Chausses,warrior_unique10_legs_d,16,0,Unique,,1D1E811CD499
Legs,1CEFC3,Double-Plated Chausses,warrior_unique10_legs_c,14,0,Unique,,1D1E811CD499
Legs,1CEFC2,Double-Plated Chausses,warrior_unique10_legs_b,12,0,Unique,,1D1E811CD499
Feet,1CEFB0,Earthcrushers,warrior_unique10_feet_f,20,0,Unique,,1D1E841CD678
Feet,1CEFAF,Earthcrushers,warrior_unique10_feet_e,18,0,Unique,,1D1E841CD678
Feet,1CEFAE,Earthcrushers,warrior_unique10_feet_d,16,0,Unique,,1D1E841CD678
Feet,1CEFAD,Earthcrushers,warrior_unique10_feet_c,14,0,Unique,,1D1E841CD678
Feet,1CEFAC,Earthcrushers,warrior_unique10_feet_b,12,0,Unique,,1D1E841CD678
Faeblades,1CEEEE,Demon Horns,mirrorblades_unique11_f,34,0,Unique,1CEEF9,
Faeblades,1CEEED,Demon Horns,mirrorblades_unique11_e,23,0,Unique,1CEEF8,
Faeblades,1CEEEC,Demon Horns,mirrorblades_unique11_d,30,0,Unique,1CEEF7,
Faeblades,1CEEEB,Demon Horns,mirrorblades_unique11_c,28,0,Unique,1CEEF3,
Faeblades,1CEEEA,Demon Horns,mirrorblades_unique11_b,26,0,Unique,1CEEF2,
Ring,1CEA13,Student's Ring of Achievement,MQ01_ring,5,0,Rare,,07A715080B4D
Daggers,1CEA10,Toothed Daggers,MQ01_daggers,1,0,Infrequent,07A75D,
Staff,1CEA0F,Staff of the Geyser,MQ01_staff,1,0,Rare,,080AFC
Longsword,1CEA0E,Smoldering Longsword,MQ01_sword1h,1,0,Infrequent,079F8B,
Torso,1CCBFC,Armor of the Fallen,warrior_unique10_torso_s,45,0,Unique,,1D1E801AC3071CCCBF1CCC80
Torso,1CCBFB,Armor of the Fallen,warrior_unique10_torso_r,44,0,Unique,,1D1E801AC3071CCCBE1CCC7F
Torso,1CCBFA,Armor of the Fallen,warrior_unique10_torso_q,42,0,Unique,,1D1E801AC3071CCCBD1CCC7E
Torso,1CCBF9,Armor of the Fallen,warrior_unique10_torso_p,40,0,Unique,,1D1E801AC3071CCCBC1CCC7D
Torso,1CCBF8,Armor of the Fallen,warrior_unique10_torso_o,38,0,Unique,,1D1E801AC3071CCCBB1CCC7C
Torso,1CCBF7,Armor of the Fallen,warrior_unique10_torso_n,36,0,Unique,,1D1E801AC3071CCCBA1CCC7B
Torso,1CCBF6,Armor of the Fallen,warrior_unique10_torso_m,34,0,Unique,,1D1E801AC3071CCCB91CCC7A
Torso,1CCBF5,Armor of the Fallen,warrior_unique10_torso_l,32,0,Unique,,1D1E801AC3071CCCB81CCC79
Torso,1CCBF4,Armor of the Fallen,warrior_unique10_torso_k,30,0,Unique,,1D1E801AC3071CCCAD1CCC6E
Torso,1CCBF3,Armor of the Fallen,warrior_unique10_torso_j,28,0,Unique,,1D1E801AC3071CCCB61CCC77
Torso,1CCBF2,Armor of the Fallen,warrior_unique10_torso_i,26,0,Unique,,1D1E801AC3071CCCB51CCC76
Torso,1CCBF1,Armor of the Fallen,warrior_unique10_torso_h,24,0,Unique,,1D1E801AC3071CCCB41CCC75
Torso,1CCBF0,Armor of the Fallen,warrior_unique10_torso_g,22,0,Unique,,1D1E801AC3071CCCB31CCC74
Torso,1CCBEF,Armor of the Fallen,warrior_unique10_torso_f,20,0,Unique,,1D1E801AC3071CCCB21CCC73
Torso,1CCBEE,Armor of the Fallen,warrior_unique10_torso_e,18,0,Unique,,1D1E801AC3071CCCB11CCC72
Torso,1CCBED,Armor of the Fallen,warrior_unique10_torso_d,16,0,Unique,,1D1E801AC3071CCCB01CCC71
Torso,1CCBEC,Armor of the Fallen,warrior_unique10_torso_c,14,0,Unique,,1D1E801AC3071CCCAF1CCC70
Torso,1CCBEB,Armor of the Fallen,warrior_unique10_torso_b,12,0,Unique,,1D1E801AC3071CCCAE1CCC6F
Greathammer,1CC7A5,Mortrost,greathammer_unique13f,20,0,Unique,1CC793,1CC79D
Greathammer,1CC7A4,Mortrost,greathammer_unique13e,18,0,Unique,1CC793,1CC79D
Greathammer,1CC7A3,Mortrost,greathammer_unique13d,16,0,Unique,1CC793,1CC79D
Greathammer,1CC7A2,Mortrost,greathammer_unique13c,14,0,Unique,1CC793,1CC79D
Greathammer,1CC7A1,Mortrost,greathammer_unique13b,12,0,Unique,1CC793,1CC79D
Greatsword,201E55,Primal Greatsword,sword2h_dlc2_primal14,42,0,Infrequent,20700A,
Greatsword,201E54,Primal Greatsword,sword2h_dlc2_primal13,39,0,Infrequent,20700A,
Greatsword,201E53,Primal Greatsword,sword2h_dlc2_primal12,36,0,Infrequent,20700A,
Greatsword,201E52,Primal Greatsword,sword2h_dlc2_primal11,33,0,Infrequent,20700A,
Greatsword,201E51,Primal Greatsword,sword2h_dlc2_primal10,30,0,Infrequent,20700A,
Greatsword,201E50,Primal Greatsword,sword2h_dlc2_primal09,27,0,Infrequent,20700A,
Greatsword,201E4F,Primal Greatsword,sword2h_dlc2_primal08,24,0,Infrequent,20700A,
Greatsword,201E4E,Primal Greatsword,sword2h_dlc2_primal07,21,0,Infrequent,20700A,
Greatsword,201E4D,Primal Greatsword,sword2h_dlc2_primal06,18,0,Infrequent,20700A,
Greatsword,201E4C,Primal Greatsword,sword2h_dlc2_primal05,15,0,Infrequent,20700A,
Greatsword,201E4B,Primal Greatsword,sword2h_dlc2_primal04,12,0,Infrequent,20700A,
Greatsword,201E4A,Primal Greatsword,sword2h_dlc2_primal03,9,0,Infrequent,20700A,
Greatsword,201E49,Primal Greatsword,sword2h_dlc2_primal02,6,0,Infrequent,20700A,
Greatsword,201E48,Primal Greatsword,sword2h_dlc2_primal01,3,0,Infrequent,20700A,
Longsword,201E47,Primal Longsword,sword1h_dlc2_primal14,42,0,Infrequent,20700A,
Longsword,201E46,Primal Longsword,sword1h_dlc2_primal13,39,0,Infrequent,20700A,
Longsword,201E45,Primal Longsword,sword1h_dlc2_primal12,36,0,Infrequent,20700A,
Longsword,201E44,Primal Longsword,sword1h_dlc2_primal11,33,0,Infrequent,20700A,
Longsword,201E43,Primal Longsword,sword1h_dlc2_primal10,30,0,Infrequent,20700A,
Longsword,201E42,Primal Longsword,sword1h_dlc2_primal09,27,0,Infrequent,20700A,
Longsword,201E41,Primal Longsword,sword1h_dlc2_primal08,24,0,Infrequent,20700A,
Longsword,201E40,Primal Longsword,sword1h_dlc2_primal07,21,0,Infrequent,20700A,
Longsword,201E3F,Primal Longsword,sword1h_dlc2_primal06,18,0,Infrequent,20700A,
Longsword,201E3E,Primal Longsword,sword1h_dlc2_primal05,15,0,Infrequent,20700A,
Longsword,201E3D,Primal Longsword,sword1h_dlc2_primal04,12,0,Infrequent,20700A,
Longsword,201E3C,Primal Longsword,sword1h_dlc2_primal03,9,0,Infrequent,20700A,
Longsword,201E3B,Primal Longsword,sword1h_dlc2_primal02,6,0,Infrequent,20700A,
Longsword,201E3A,Primal Longsword,sword1h_dlc2_primal01,3,0,Infrequent,20700A,
Staff,201E39,Primal Staff,staff_dlc2_primal14,42,0,Infrequent,20700A,
Staff,201E38,Primal Staff,staff_dlc2_primal13,39,0,Infrequent,20700A,
Staff,201E37,Primal Staff,staff_dlc2_primal12,36,0,Infrequent,20700A,
Staff,201E36,Primal Staff,staff_dlc2_primal11,33,0,Infrequent,20700A,
Staff,201E35,Primal Staff,staff_dlc2_primal10,30,0,Infrequent,20700A,
Staff,201E34,Primal Staff,staff_dlc2_primal09,27,0,Infrequent,20700A,
Staff,201E33,Primal Staff,staff_dlc2_primal08,24,0,Infrequent,20700A,
Staff,201E32,Primal Staff,staff_dlc2_primal07,21,0,Infrequent,20700A,
Staff,201E30,Primal Staff,staff_dlc2_primal06,18,0,Infrequent,20700A,
Staff,201E2F,Primal Staff,staff_dlc2_primal05,15,0,Infrequent,20700A,
Staff,201E2E,Primal Staff,staff_dlc2_primal04,12,0,Infrequent,20700A,
Staff,201E2D,Primal Staff,staff_dlc2_primal03,9,0,Infrequent,20700A,
Staff,201E2C,Primal Staff,staff_dlc2_primal02,6,0,Infrequent,20700A,
Staff,201E2B,Primal Staff,staff_dlc2_primal01,3,0,Infrequent,20700A,
Sceptre,201E2A,Primal Sceptre,sceptre_dlc2_primal14,42,0,Infrequent,20700A,
Sceptre,201E29,Primal Sceptre,sceptre_dlc2_primal13,39,0,Infrequent,20700A,
Sceptre,201E28,Primal Sceptre,sceptre_dlc2_primal12,36,0,Infrequent,20700A,
Sceptre,201E27,Primal Sceptre,sceptre_dlc2_primal11,33,0,Infrequent,20700A,
Sceptre,201E26,Primal Sceptre,sceptre_dlc2_primal10,30,0,Infrequent,20700A,
Sceptre,201E25,Primal Sceptre,sceptre_dlc2_primal09,27,0,Infrequent,20700A,
Sceptre,201E24,Primal Sceptre,sceptre_dlc2_primal08,24,0,Infrequent,20700A,
Sceptre,201E23,Primal Sceptre,sceptre_dlc2_primal07,21,0,Infrequent,20700A,
Sceptre,201E22,Primal Sceptre,sceptre_dlc2_primal06,18,0,Infrequent,20700A,
Sceptre,201E20,Primal Sceptre,sceptre_dlc2_primal05,15,0,Infrequent,20700A,
Sceptre,201E1F,Primal Sceptre,sceptre_dlc2_primal04,12,0,Infrequent,20700A,
Sceptre,201E1E,Primal Sceptre,sceptre_dlc2_primal03,9,0,Infrequent,20700A,
Sceptre,201E1D,Primal Sceptre,sceptre_dlc2_primal02,6,0,Infrequent,20700A,
Sceptre,201E1C,Primal Sceptre,sceptre_dlc2_primal01,3,0,Infrequent,20700A,
Faeblades,201E1B,Primal Faeblades,mirrorblades_dlc2_primal14,42,0,Infrequent,20700A,
Faeblades,201E1A,Primal Faeblades,mirrorblades_dlc2_primal13,39,0,Infrequent,20700A,
Faeblades,201E19,Primal Faeblades,mirrorblades_dlc2_primal12,36,0,Infrequent,20700A,
Faeblades,201E18,Primal Faeblades,mirrorblades_dlc2_primal11,33,0,Infrequent,20700A,
Faeblades,201E17,Primal Faeblades,mirrorblades_dlc2_primal10,30,0,Infrequent,20700A,
Faeblades,201E16,Primal Faeblades,mirrorblades_dlc2_primal09,27,0,Infrequent,20700A,
Faeblades,201E15,Primal Faeblades,mirrorblades_dlc2_primal08,24,0,Infrequent,20700A,
Faeblades,201E14,Primal Faeblades,mirrorblades_dlc2_primal07,21,0,Infrequent,20700A,
Faeblades,201E13,Primal Faeblades,mirrorblades_dlc2_primal06,18,0,Infrequent,20700A,
Faeblades,201E12,Primal Faeblades,mirrorblades_dlc2_primal05,15,0,Infrequent,20700A,
Faeblades,201E11,Primal Faeblades,mirrorblades_dlc2_primal04,12,0,Infrequent,20700A,
Faeblades,201E10,Primal Faeblades,mirrorblades_dlc2_primal03,9,0,Infrequent,20700A,
Faeblades,201E0F,Primal Faeblades,mirrorblades_dlc2_primal02,6,0,Infrequent,20700A,
Faeblades,201E0E,Primal Faeblades,mirrorblades_dlc2_primal01,3,0,Infrequent,20700A,
Longbow,201E0D,Primal Bow,longbow_dlc2_primal14,42,0,Infrequent,20700A,
Longbow,201E0C,Primal Bow,longbow_dlc2_primal13,39,0,Infrequent,20700A,
Longbow,201E0B,Primal Bow,longbow_dlc2_primal12,36,0,Infrequent,20700A,
Longbow,201E0A,Primal Bow,longbow_dlc2_primal11,33,0,Infrequent,20700A,
Longbow,201E09,Primal Bow,longbow_dlc2_primal10,30,0,Infrequent,20700A,
Longbow,201E08,Primal Bow,longbow_dlc2_primal09,27,0,Infrequent,20700A,
Longbow,201E07,Primal Bow,longbow_dlc2_primal08,24,0,Infrequent,20700A,
Longbow,201E06,Primal Bow,longbow_dlc2_primal07,21,0,Infrequent,20700A,
Longbow,201E05,Primal Bow,longbow_dlc2_primal06,18,0,Infrequent,20700A,
Longbow,201E04,Primal Bow,longbow_dlc2_primal05,15,0,Infrequent,20700A,
