id,value
0827FE,ShardBuff_Fire_02
0827FF,ShardBuff_Fire_01
082824,ShardBuff_Ice_03
082825,ShardBuff_Ice_02
082826,ShardBuff_Ice_01
08282C,ShardBuff_Lightning_03
08282D,ShardBuff_Lightning_02
08282E,ShardBuff_Lightning_01
08282F,ShardBuff_ManaRegen_01
082830,ShardBuff_ManaRegen_02
082831,ShardBuff_ManaRegen_03
082855,ShardBuff_Poison_03
082856,ShardBuff_Poison_02
082857,ShardBuff_Poison_01
082859,ShardBuff_Physical_03
08285A,ShardBuff_Physical_02
08285B,ShardBuff_Physical_01
08285C,ShardBuff_TotalArmor_03
08285D,ShardBuff_TotalArmor_02
08285E,ShardBuff_TotalArmor_01
082D16,Summoner_AllyHealthSmallIncrease
0831F7,Summoner_AllyHealth_HealAbility
0832F5,Shield_Buckler
0832F6,Shield_KiteShield
0832F7,Shield_Talisman
083E68,Shield
0877D4,ItemBuff_Set_Warrior_01_01
0877D5,ItemBuff_Set_Warrior_01_02
0877D6,ItemBuff_Set_Warrior_01_03
0877D7,ItemBuff_Set_Warrior_02_01
0877D8,ItemBuff_Set_Warrior_02_02
0877D9,ItemBuff_Set_Warrior_02_03
0877DA,ItemBuff_Set_Warrior_03_01
0877DB,ItemBuff_Set_Warrior_03_02
0877DC,ItemBuff_Set_Warrior_03_03
0877DD,ItemBuff_Set_Warrior_04_01
0877DE,ItemBuff_Set_Warrior_04_02
0877DF,ItemBuff_Set_Warrior_04_03
0877E0,ItemBuff_Set_Warrior_05_01
0877E1,ItemBuff_Set_Warrior_05_02
0877E2,ItemBuff_Set_Warrior_05_03
0877E3,ItemBuff_Set_Warrior_06_01
0877E4,ItemBuff_Set_Warrior_06_02
0877E5,ItemBuff_Set_Warrior_06_03
0877E6,ItemBuff_Set_Warrior_07_01
0877E7,ItemBuff_Set_Warrior_07_02
0877E8,ItemBuff_Set_Warrior_07_03
0877E9,ItemBuff_Set_Warrior_08_01
0877EA,ItemBuff_Set_Warrior_08_02
0877EB,ItemBuff_Set_Warrior_08_03
0877EC,ItemBuff_Set_Warrior_09_01
0877ED,ItemBuff_Set_Warrior_09_02
0877EE,ItemBuff_Set_Warrior_09_03
0877EF,ItemBuff_Set_Warrior_10_01
0877F0,ItemBuff_Set_Warrior_10_02
0877F1,ItemBuff_Set_Warrior_10_03
0877F2,ItemBuff_Set_Warrior_11_01
0877F3,ItemBuff_Set_Warrior_11_02
0877F4,ItemBuff_Set_Warrior_11_03
0877F5,ItemBuff_Set_Warrior_12_01
0877F6,ItemBuff_Set_Warrior_12_02
0877F7,ItemBuff_Set_Warrior_12_03
0877F8,ItemBuff_Set_Warrior_13_01
0877F9,ItemBuff_Set_Warrior_13_02
0877FA,ItemBuff_Set_Warrior_13_03
0877FB,ItemBuff_Set_Warrior_14_01
0877FC,ItemBuff_Set_Warrior_14_02
0877FD,ItemBuff_Set_Warrior_14_03
0877FE,ItemBuff_Set_Warrior_15_01
0877FF,ItemBuff_Set_Warrior_15_02
087800,ItemBuff_Set_Warrior_15_03
087801,ItemBuff_Set_Rogue_01_01
087802,ItemBuff_Set_Rogue_01_02
087803,ItemBuff_Set_Rogue_01_03
087804,ItemBuff_Set_Rogue_02_01
087805,ItemBuff_Set_Rogue_02_02
087806,ItemBuff_Set_Rogue_02_03
087807,ItemBuff_Set_Rogue_03_01
087808,ItemBuff_Set_Rogue_03_02
087809,ItemBuff_Set_Rogue_03_03
08780A,ItemBuff_Set_Rogue_04_01
08780B,ItemBuff_Set_Rogue_04_02
08780C,ItemBuff_Set_Rogue_04_03
08780D,ItemBuff_Set_Rogue_05_01
08780E,ItemBuff_Set_Rogue_05_02
08780F,ItemBuff_Set_Rogue_05_03
087810,ItemBuff_Set_Rogue_06_01
087811,ItemBuff_Set_Rogue_06_02
087812,ItemBuff_Set_Rogue_06_03
087813,ItemBuff_Set_Rogue_07_01
087814,ItemBuff_Set_Rogue_07_02
087815,ItemBuff_Set_Rogue_07_03
087816,ItemBuff_Set_Rogue_08_01
087817,ItemBuff_Set_Rogue_08_02
087818,ItemBuff_Set_Rogue_08_03
087819,ItemBuff_Set_Rogue_09_01
08781A,ItemBuff_Set_Rogue_09_02
08781B,ItemBuff_Set_Rogue_09_03
08781C,ItemBuff_Set_Rogue_10_01
08781D,ItemBuff_Set_Rogue_10_02
08781E,ItemBuff_Set_Rogue_10_03
08781F,ItemBuff_Set_Rogue_11_01
087820,ItemBuff_Set_Rogue_11_02
087821,ItemBuff_Set_Rogue_11_03
087822,ItemBuff_Set_Rogue_12_01
087823,ItemBuff_Set_Rogue_12_02
087824,ItemBuff_Set_Rogue_12_03
087825,ItemBuff_Set_Mage_01_01
087826,ItemBuff_Set_Mage_01_02
087827,ItemBuff_Set_Mage_01_03
087828,ItemBuff_Set_Mage_02_01
087829,ItemBuff_Set_Mage_02_02
08782A,ItemBuff_Set_Mage_02_03
08782B,ItemBuff_Set_Mage_03_01
08782C,ItemBuff_Set_Mage_03_02
08782D,ItemBuff_Set_Mage_03_03
08782E,ItemBuff_Set_Mage_04_01
08782F,ItemBuff_Set_Mage_04_02
087830,ItemBuff_Set_Mage_04_03
087831,ItemBuff_Set_Mage_05_01
087832,ItemBuff_Set_Mage_05_02
087833,ItemBuff_Set_Mage_05_03
087834,ItemBuff_Set_Mage_06_01
087835,ItemBuff_Set_Mage_06_02
087836,ItemBuff_Set_Mage_06_03
087837,ItemBuff_Set_Mage_07_01
087838,ItemBuff_Set_Mage_07_02
087839,ItemBuff_Set_Mage_07_03
08783A,ItemBuff_Set_Mage_08_01
08783B,ItemBuff_Set_Mage_08_02
08783C,ItemBuff_Set_Mage_08_03
08783D,ItemBuff_Set_Mage_09_01
08783E,ItemBuff_Set_Mage_09_02
08783F,ItemBuff_Set_Mage_09_03
087840,ItemBuff_Set_Mage_10_01
087841,ItemBuff_Set_Mage_10_02
087842,ItemBuff_Set_Mage_10_03
087843,ItemBuff_Set_Mage_11_01
087844,ItemBuff_Set_Mage_11_02
087845,ItemBuff_Set_Mage_11_03
087846,ItemBuff_Set_Mage_12_01
087847,ItemBuff_Set_Mage_12_02
087848,ItemBuff_Set_Mage_12_03
0895A3,ItemBuff_FireResistance_02
0895A4,ItemBuff_LightningDmgPercent_02
0895A5,ItemBuff_ArmorBonusFlat_02
0895AA,ItemBuff_GoldIncrease_01
0895AD,ItemBuff_HealthRegenFlat_03
0895BA,ItemBuff_IceResistance_02
0895BE,ItemBuff_HealthMaxIncreaseFlat_03
089600,ItemBuff_FireDmgPercent_02
089705,ItemBuff_BleedingDmgPercent_04
08970F,ItemBuff_SkillBonus_Persuasion_02
08971A,ItemBuff_SkillBonus_Lockpicking_02
08971E,ItemBuff_FireResistance_03
089725,ItemBuff_CriticalHitChanceBonus_03
08972D,ItemBuff_MagicCriticalHitChanceBonus_02
089746,ItemBuff_SkillBonus_Mercantile_02
089747,ItemBuff_SkillBonus_Alchemy_02
089750,ItemBuff_HealthMaxIncreaseFlat_06
089757,ItemBuff_Retaliate_01
089759,ItemBuff_SkillBonus_Dispelling_02
08977E,ItemBuff_SkillBonus_Mercantile_03
089782,ItemBuff_ManaMaxIncreaseFlat_05
089783,ItemBuff_SkillBonus_Blacksmithing_02
089784,ItemBuff_CombatHealthRegenFlat_04
089785,ItemBuff_SkillBonus_Stealth_01
089786,ItemBuff_SkillBonus_Stealth_02
089787,ItemBuff_LightningResistance_02
08978D,ItemBuff_SkillBonus_Sagecraft_02
08978F,ItemBuff_SkillBonus_Sagecraft_03
089795,ItemBuff_SkillBonus_Dispelling_03
089798,ItemBuff_SkillBonus_Blacksmithing_03
08979B,ItemBuff_SkillBonus_Lockpicking_03
08979C,ItemBuff_SkillBonus_Stealth_03
08CE97,TMP_VerticalSlice_DeathRegenBuff
08E192,Curse_Weakness
090170,SpriteChampionFlameBuff
09043E,SpriteChampionFrostBuff
09043F,SpriteChampionStormBuff
091629,kiteshield_unique01a
09162A,kiteshield_unique02a
09162B,kiteshield_unique03a
09162C,kiteshield_unique04a
09162D,kiteshield_unique05a
09162E,kiteshield_unique06a
09162F,kiteshield_unique07a
091630,kiteshield_unique08a
091633,buckler_unique01a
091634,buckler_unique02a
091635,buckler_unique03a
091636,buckler_unique04a
091637,buckler_unique05a
091638,buckler_unique06a
091639,buckler_unique07a
09163A,buckler_unique08a
09163D,talisman_unique01a
09163E,talisman_unique02a
09163F,talisman_unique03a
091640,talisman_unique04a
091641,talisman_unique05a
091642,talisman_unique06a
091643,talisman_unique07a
091644,talisman_unique08a
091B90,Finesse_DaggerMastery_01
091B9E,Finesse_DaggerMastery_02
091B9F,Finesse_DaggerMastery_03
091BA0,Finesse_DaggerMastery_04
091BA1,Finesse_DaggerMastery_05
091BA2,Finesse_DaggerMastery_06
091BA3,Finesse_DaggerMastery_07
091BAB,Finesse_LongbowMastery_04
091BAC,Finesse_LongbowMastery_05
091BAD,Finesse_LongbowMastery_06
091BAE,Finesse_LongbowMastery_07
091CCA,Finesse_AssassinsArt_05
091CCB,Finesse_AssassinsArt_06
091CCC,Finesse_AssassinsArt_07
092328,ItemBuff_sword1h_unique01a
092329,ItemBuff_sword1h_unique02a
09232A,ItemBuff_sword1h_unique03a
09232B,ItemBuff_sword1h_unique04a
09232C,ItemBuff_sword1h_unique05a
09232D,ItemBuff_sword1h_unique06a
09232E,ItemBuff_sword1h_unique07a
09232F,ItemBuff_sword1h_unique08a
092330,ItemBuff_sword1h_unique09a
092331,ItemBuff_sword1h_unique10a
092332,ItemBuff_sword1h_unique11a
092333,ItemBuff_sword1h_unique12a
092334,ItemBuff_sword1h_unique13a
092339,ItemBuff_sword2h_unique02a
09233A,ItemBuff_sword2h_unique03a
09233B,ItemBuff_sword2h_unique04a
09233C,ItemBuff_sword2h_unique05a
09233D,ItemBuff_sword2h_unique06a
09233E,ItemBuff_sword2h_unique07a
092340,ItemBuff_greathammer_unique01a
092341,ItemBuff_greathammer_unique02a
092342,ItemBuff_greathammer_unique03a
092343,ItemBuff_greathammer_unique04a
092344,ItemBuff_greathammer_unique05a
092345,ItemBuff_greathammer_unique06a
092346,ItemBuff_greathammer_unique07a
092347,ItemBuff_greathammer_unique08a
092348,ItemBuff_greathammer_unique09a
092349,ItemBuff_greathammer_unique10a
09234A,ItemBuff_greathammer_unique10b
092354,ItemBuff_longbow_unique01a
092355,ItemBuff_longbow_unique02a
092356,ItemBuff_longbow_unique03a
092357,ItemBuff_longbow_unique04a
092358,ItemBuff_longbow_unique05a
092359,ItemBuff_longbow_unique06a
09235A,ItemBuff_longbow_unique07a
09235B,ItemBuff_longbow_unique08a
09235C,ItemBuff_longbow_unique09a
09235D,ItemBuff_longbow_unique10a
092360,ItemBuff_faeblades_unique01a
092361,ItemBuff_faeblades_unique02a
092362,ItemBuff_faeblades_unique03a
092363,ItemBuff_faeblades_unique04a
092364,ItemBuff_faeblades_unique05a
092365,ItemBuff_faeblades_unique06a
092366,ItemBuff_faeblades_unique07a
092368,ItemBuff_daggers_unique01a
092369,ItemBuff_daggers_unique02a
09236A,ItemBuff_daggers_unique03a
09236B,ItemBuff_daggers_unique04a
09236C,ItemBuff_daggers_unique05a
09236D,ItemBuff_daggers_unique06a
09236E,ItemBuff_daggers_unique07a
092370,ItemBuff_sceptre_unique01a
092371,ItemBuff_sceptre_unique02a
092372,ItemBuff_sceptre_unique03a
092373,ItemBuff_sceptre_unique04a
092374,ItemBuff_sceptre_unique05a
092375,ItemBuff_sceptre_unique06a
092376,ItemBuff_sceptre_unique07a
092380,ItemBuff_staff_unique01a
092381,ItemBuff_staff_unique02a
092382,ItemBuff_staff_unique03a
092383,ItemBuff_staff_unique04a
092384,ItemBuff_staff_unique05a
092385,ItemBuff_staff_unique06a
092386,ItemBuff_staff_unique07a
092387,ItemBuff_staff_unique08a
092388,ItemBuff_staff_unique09a
092389,ItemBuff_staff_unique10a
0937A0,Curse_FaeBurial_Weakness
0937A1,Curse_FaeBurial_Withering
0937A2,Curse_FaeBurial_Skill
0937AD,Curse_FaeBurial_Mana
093C05,Buff_FaeBurial_Mana
093C06,Buff_FaeBurial_Skill
093C07,Buff_FaeBurial_Physical
093C08,Buff_FaeBurial_Wild
093C0A,Curse_FaeBurial_Corrupt
094B32,Healer_Buff
094CFD,Disease_ToxicResidue
094CFE,Disease_ToxicSlurry
0950F6,Healer_SuperHeal_Buff
095A44,DestinyBuff_Fighter_reckoning
095A6F,DestinyBuff_Rogue_reckoning
095A74,DestinyBuff_Mage_reckoning
095A75,DestinyBuff_FighterMage_reckoning
095A76,DestinyBuff_FighterRogue_reckoning
095A77,DestinyBuff_MageRogue_reckoning
095A79,DestinyBuff_JackOfAllTrades_reckoning
0964B0,SQ66_ShatteredSoulbind
099612,Disease_BoggartBloodPlague
09964F,Might_HammerMastery_07
099650,Might_HammerMastery_06
099651,Might_HammerMastery_05
099652,Might_HammerMastery_04
099653,Might_HammerMastery_03
099654,Might_HammerMastery_02
099655,Might_HammerMastery_01
09966B,Might_LongswordMastery_07
09966C,Might_LongswordMastery_06
09966E,Might_LongswordMastery_05
09966F,Might_LongswordMastery_04
099670,Might_LongswordMastery_03
099671,Might_LongswordMastery_02
099672,Might_LongswordMastery_01
099718,Finesse_FaebladeMastery_07
099719,Finesse_FaebladeMastery_06
09971A,Finesse_FaebladeMastery_05
09971B,Finesse_FaebladeMastery_04
09971C,Finesse_FaebladeMastery_03
09971D,Finesse_FaebladeMastery_02
09971E,Finesse_FaebladeMastery_01
099722,Might_GreatswordMastery_07
099723,Might_GreatswordMastery_06
099724,Might_GreatswordMastery_05
099725,Might_GreatswordMastery_04
099726,Might_GreatswordMastery_03
099727,Might_GreatswordMastery_02
099728,Might_GreatswordMastery_01
0997F3,Sorcery_StaffMastery_07
0997F4,Sorcery_StaffMastery_06
0997F5,Sorcery_StaffMastery_05
0997F6,Sorcery_StaffMastery_04
0997F7,Sorcery_StaffMastery_03
0997F8,Sorcery_StaffMastery_02
0997F9,Sorcery_StaffMastery_01
099811,Sorcery_SceptreMastery_01
099812,Sorcery_SceptreMastery_02
099813,Sorcery_SceptreMastery_03
099814,Sorcery_SceptreMastery_04
099815,Sorcery_SceptreMastery_05
099816,Sorcery_SceptreMastery_06
099817,Sorcery_SceptreMastery_07
099822,Sorcery_ChakramMastery_01
099823,Sorcery_ChakramMastery_02
099824,Sorcery_ChakramMastery_03
099825,Sorcery_ChakramMastery_04
099826,Sorcery_ChakramMastery_05
099827,Sorcery_ChakramMastery_06
099828,Sorcery_ChakramMastery_07
09988A,Might_SkillfulDefense_01
09988B,Might_SkillfulDefense_02
09988C,Might_SkillfulDefense_03
09988D,Might_SkillfulDefense_04
09988E,Might_SkillfulDefense_05
09988F,Might_SkillfulDefense_06
099890,Might_SkillfulDefense_07
099BED,NPC_Boggart_DiseaseCauseChanceBuff
09A4B2,Might_Bulwark_05
09A4B3,Might_Bulwark_04
09A4C1,Might_ConcussiveForce_01
09A4C2,Might_ConcussiveForce_02
09A4C3,Might_ConcussiveForce_03
09A4C4,Might_ConcussiveForce_04
09A4C5,Might_ConcussiveForce_05
09A4E3,Might_HardyConstitution_01
09A4ED,Might_HardyConstitution_02
09A4EE,Might_HardyConstitution_03
09A4EF,Might_HardyConstitution_04
09A4F0,Might_HardyConstitution_05
09A4F1,Might_HardyConstitution_06
09A539,Might_Adrenaline_Surge_Buff04
09A53A,Might_Adrenaline_Surge_Buff05
09A53B,Might_Adrenaline_Surge_Buff06
09A53C,Might_Adrenaline_Surge_Buff07
09A554,Might_AdrenalineSurge_DamageBuff01
09A555,Might_AdrenalineSurge_DamageBuff07
09A556,Might_AdrenalineSurge_DamageBuff02
09A557,Might_AdrenalineSurge_DamageBuff03
09A558,Might_AdrenalineSurge_DamageBuff04
09A55A,Might_AdrenalineSurge_DamageBuff05
09A55C,Might_AdrenalineSurge_DamageBuff06
09AAEF,Finesse_Drawpower_Buff04
09AAF0,Finesse_Drawpower_Buff05
09AAF1,Finesse_Drawpower_Buff06
09AAFD,Finesse_Inocculated_Buff04
09AAFF,Finesse_Inocculated_Buff05
09AB07,Finesse_EnduringAgony_Buff04
09AB08,Finesse_EnduringAgony_Buff05
09AB09,Finesse_Execution_Buff04
09AB0D,Finesse_BarbedArrows_Buff04
09AB0E,Finesse_BarbedArrows_Buff03
09AB0F,Finesse_BarbedArrows_Buff05
09AB10,Finesse_BarbedArrows_Buff02
09AB11,Finesse_BarbedArrows_Buff06
09AB12,Finesse_BarbedArrows_Buff01
09AC1D,Sorcery_Smolder_Buff05
09AC1F,Sorcery_Smolder_Buff04
09AC21,Sorcery_Smolder_Buff03
09AC22,Sorcery_Smolder_Buff02
09AC24,Sorcery_Smolder_Buff01
09AC7F,Sorcery_ConservativeCasting_06
09AC80,Sorcery_ConservativeCasting_05
09AC81,Sorcery_ConservativeCasting_04
09AC82,Sorcery_ConservativeCasting_03
09AC83,Sorcery_ConservativeCasting_02
09AC84,Sorcery_ConservativeCasting_01
09AC85,DestinyBuff_All_reckoning
09B395,Finesse_EnvenomedEdge_01
09B83C,Finesse_EnvenomedEdge_02
09B83D,Finesse_EnvenomedEdge_03
09B83E,Finesse_EnvenomedEdge_04
09B83F,Finesse_EnvenomedEdge_05
09B840,Finesse_EnvenomedEdge_06
09B841,Finesse_EnvenomedEdge_07
0A14FA,DestinyDebuff_FighterRogue_reckoning
0A1C26,ItemBuff_sword1h_unique04b
0A24E2,DiseaseImmunity
0A24E3,CurseImmunity
0A37D8,ItemBuff_sword1h_unique08b
0A3D6B,ItemBuff_greathammer_unique01b
0A3EBC,ItemBuff_greathammer_unique03b
0A3EBF,ItemBuff_greathammer_unique07b
0A44BB,Component_BasicOwnerBuff_01
0A4502,ItemBuff_longbow_unique06b
0A4503,ItemBuff_longbow_unique08b
0A4504,ItemBuff_longbow_unique09b
0A4505,ItemBuff_longbow_unique10b
0A4548,ItemBuff_faeblades_unique02b
0A454A,ItemBuff_faeblades_unique03b
0A454D,ItemBuff_daggers_unique04b
0A4550,ItemBuff_daggers_unique01b
0A4551,ItemBuff_staff_unique03b
0A4553,ItemBuff_staff_unique05b
0A4554,ItemBuff_staff_unique08b
0A4555,ItemBuff_staff_unique09b
0A4566,ItemBuff_sceptre_unique05b
0A4567,ItemBuff_sceptre_unique08a
0A6AE8,Curse_SQ07_Fire
0A6AEA,Curse_SQ07_Ice
0A6AEB,Curse_SQ07_Lightning
0A80F4,DEV_DebuffTest_Minor
0A80F5,DEV_DebuffTest_Major
0AA616,Dev_Add_Incapacitation_Chance
0AB204,SA04_FrostProtection
0ABA71,TR06_BurusFlameshield
0ABBB2,Curse_Mindnull
0ABBC1,Curse_Weltskin
0ABBC2,Curse_FireVulnerability
0ABBC3,Curse_LightningVulnerability
0ABBC4,Curse_IceVulnerability
0ABBCC,Curse_MountainKing
0ABBCD,Curse_Armor
0ABBCE,Curse_ManaDrain
0ABBCF,Curse_FeebleMind
0ABBD0,Curse_Nullskill
0ADF89,warrior_unique01_head
0ADF8A,warrior_unique02_head
0ADF8B,warrior_unique03_head
0ADF8C,warrior_unique04_head
0ADF8D,warrior_unique05_head
0ADF8E,warrior_unique06_head
0ADF8F,warrior_unique07_head
0ADF90,warrior_unique08_head
0ADF91,warrior_unique09_head_a_01
0ADF92,warrior_unique10_head
0ADFB7,rogue_unique01_head
0ADFB8,rogue_unique02_head
0ADFB9,rogue_unique03_head
0ADFBA,rogue_unique04_head
0ADFBB,rogue_unique05_head
0ADFBC,rogue_unique06_head
0ADFD6,mage_unique01_head
0ADFD7,mage_unique02_head
0ADFD8,mage_unique03_head
0ADFD9,mage_unique04_head
0ADFDA,mage_unique05_head
0ADFDB,mage_unique06_head
0B0D52,IncapacitationBuff_Dagger_ParryCounter
0B0D55,IncapacitationBuff_Dagger_StrongHit
0B0D56,IncapacitationBuff_1HSword_StrongHit
0B0D57,IncapacitationBuff_Hammer_StrongHit
0B0D58,IncapacitationBuff_2HSword_StrongHit
0B0D59,IncapacitationBuff_Faeblades_StrongHit
0B0D5C,IncapacitationBuff_Bow_StrongHit
0B0D5D,IncapacitationBuff_Sceptre_StrongHit
0B0D60,IncapacitationBuff_Staff_StrongHit
0B1F8D,Incapacitation_InvulnerabilityBuff
0B48F6,warrior_unique07_head_02
0B4989,warrior_unique08_head_02
0B49B7,rogue_unique01_head_02
0B49C8,rogue_unique02_head_02
0B49D5,rogue_unique03_head_02
0B49D7,rogue_unique04_head_02
0B49E3,rogue_unique05_head_02
0B49FC,mage_unique01_head_02
0B5691,ItemBuff_Talismans_All
0B72B4,Finesse_BladeHoning_01
0B72B9,Finesse_BladeHoning_02
0B72BA,Finesse_BladeHoning_03
0B72BB,Finesse_BladeHoning_04
0B72BC,Finesse_BladeHoning_05
0B72BD,Finesse_BladeHoning_06
0B72BE,Finesse_BladeHoning_07
0B72BF,Finesse_BladeHoning_08
0B8EED,Finesse_SmokeBomb_SuperStealth
0B9900,Unlock_Tempest_01
0BBF29,ItemBuff_daggers_unique08a_a
0BBF2A,ItemBuff_daggers_unique08a_b
0BC34C,Sorcery_Tempest_Charging
0BC656,ItemBuff_daggers_unique08b_b
0BC658,ItemBuff_daggers_unique08b_a
0BC659,ItemBuff_daggers_unique08c_b
0BC65A,ItemBuff_daggers_unique08c_a
0BC65B,ItemBuff_daggers_unique08d_b
0BC65C,ItemBuff_daggers_unique08d_a
0BC65D,ItemBuff_daggers_unique08e_b
0BC65E,ItemBuff_daggers_unique08e_a
0BC65F,ItemBuff_daggers_unique08f_b
0BC660,ItemBuff_daggers_unique08f_a
0D36CE,Insight_FFQ34_Ettinbane
128465,Unlock_PoisonBomb
129420,Unlock_Tempest_02
129421,Unlock_Tempest_03
1322BF,PatronBuff_Earth
1322C9,Shrine_Driana_PoisonDamage_PoisonResistance
1322CB,PatronBuff_Air
1322CC,PatronBuff_Fire
1322CD,PatronBuff_Water
1322CE,PatronBuff_Wisdom
1322CF,PatronBuff_War
1322D0,PatronBuff_Love
1322D1,PatronBuff_Death
1322D2,PatronBuff_Fate
1322D3,PatronBuff_Order
1322D5,PatronBuff_Justice
1322D6,PatronBuff_Mischief
132F1E,Might_PowerStrike_Buff04
132F1F,Might_PowerStrike_Buff05
132F20,Might_PowerStrike_Buff06
1330D9,Sorcery_ChainLightning_01
1330DA,Sorcery_ChainLightning_02
1330DB,Sorcery_ChainLightning_03
1330DC,Sorcery_ChainLightning_04
1330DD,Sorcery_ChainLightning_05
138484,MelSenshir_Invulnerability
13AE17,Suffix_Damage_Lifesteal_01
13AE1C,Suffix_Damage_Lifesteal_02
13AE1D,Suffix_Damage_Lifesteal_03
13AE1E,Suffix_Damage_Manasteal_01
13AE1F,Suffix_Damage_Manasteal_02
13AE20,Suffix_Damage_Manasteal_03
13C264,ItemBuff_staff_unique06b
13C27B,ItemBuff_chakram_unique01a
13C27C,ItemBuff_chakram_unique02a
13C27D,ItemBuff_chakram_unique03a
13C27E,ItemBuff_chakram_unique04a
13C27F,ItemBuff_chakram_unique05a
13C280,ItemBuff_chakram_unique06a
13C281,ItemBuff_chakram_unique07a
13C282,ItemBuff_chakram_unique07b
13E266,MQ15_Defender_Buff
13E277,MQ15_Defender_Weakness
13E2C5,MQ15_Essence_Buff
14053F,ItemBuff_Buckler_Parry_01
140540,ItemBuff_Talisman_Parry_01
14067F,Buff_Buckler_Parry_01
140BC7,Prefix_Damage_Physical_06
140BC8,Prefix_Damage_Physical_07
140BC9,Prefix_Damage_Physical_08
140C28,Prefix_Damage_Piercing_06
140C29,Prefix_Damage_Piercing_07
140C2A,Prefix_Damage_Piercing_08
140C61,Prefix_Damage_Ice_06
140C62,Prefix_Damage_Ice_07
140CAC,Prefix_Damage_Fire_06
140CAD,Prefix_Damage_Fire_07
140D4F,Prefix_Damage_Lightning_06
140D50,Prefix_Damage_Lightning_07
140D9F,Prefix_Damage_Total_Modifier_04
1412FA,Unlock_WintersEmbrace_01
14213F,Prefix_Defense_Armor_06
142144,Prefix_Defense_Total_Modifier_04
142186,Prefix_Defense_Block_06
1421A2,Prefix_Char_Health_06
1421ED,Suffix_Damage_Physical_Modifier_04
1421EE,Suffix_Damage_Physical_Modifier_05
1421EF,Suffix_Damage_Physical_Modifier_06
142206,Suffix_Damage_Piercing_Modifier_04
142207,Suffix_Damage_Piercing_Modifier_05
142219,Suffix_Damage_Ice_Modifier_04
14221A,Suffix_Damage_Ice_Modifier_05
14221E,Suffix_Damage_Fire_Modifier_04
14221F,Suffix_Damage_Fire_Modifier_05
142221,Suffix_Damage_Lightning_Modifier_04
142222,Suffix_Damage_Lightning_Modifier_05
142266,Suffix_Damage_Bleeding_Modifier_04
142267,Suffix_Damage_Bleeding_Modifier_05
142276,Suffix_Damage_Bleeding_04
142297,Suffix_Damage_Night_Modifier_04
142298,Suffix_Damage_Day_Modifier_04
1422AF,Suffix_Char_Crit_Chance_Magic_Plus_Damage_01
1422B0,Suffix_Char_Crit_Chance_Magic_Plus_Damage_02
1425ED,Suffix_Damage_Magic_Modifier_05
14266E,Suffix_Retaliatory_DoT_Ice_01
14266F,Suffix_Retaliatory_DoT_Ice_02
142670,Suffix_Retaliatory_DoT_Ice_03
142685,Suffix_Retaliatory_DoT_Stun_01
142686,Suffix_Retaliatory_DoT_Stun_02
142687,Suffix_Retaliatory_DoT_Stun_03
142763,Suffix_Retaliatory_DoT_Poison_01
142764,Suffix_Retaliatory_DoT_Poison_02
142765,Suffix_Retaliatory_DoT_Poison_03
142767,Suffix_Retaliatory_DoT_Fire_01
142768,Suffix_Retaliatory_DoT_Fire_02
142769,Suffix_Retaliatory_DoT_Fire_03
1428E1,Suffix_Retaliatory_DoT_Lightning_01
1428E2,Suffix_Retaliatory_DoT_Lightning_02
1428E3,Suffix_Retaliatory_DoT_Lightning_03
1465B7,Sorcery_Frostshackle_01
1465B8,Sorcery_Frostshackle_02
1465B9,Sorcery_Frostshackle_03
1465BA,Sorcery_Frostshackle_04
1465BB,Sorcery_Frostshackle_05
1476D3,Alchemy_Manasteal_01
1476D4,Alchemy_Manasteal_02
149DEA,SQ110_Blessing_Buff
14A984,Ability_Warcry_Debuff
14B34F,Ability_Terror_Debuff
14B70F,ItemBuff_amulet_unique01a
14B710,ItemBuff_amulet_unique02a
14B711,ItemBuff_amulet_unique03a
14B712,ItemBuff_amulet_unique04a
14B713,ItemBuff_amulet_unique05a
14B714,ItemBuff_amulet_unique06a
14B715,ItemBuff_amulet_unique07a
14B716,ItemBuff_amulet_unique08a
14B717,ItemBuff_amulet_unique09a
14B718,ItemBuff_amulet_unique10a
14B719,ItemBuff_amulet_unique11a
14B71A,ItemBuff_amulet_unique12a
14B71B,ItemBuff_amulet_unique13a
14B71C,ItemBuff_amulet_unique14a
14B71E,ItemBuff_amulet_unique15a
14B71F,ItemBuff_amulet_unique16a
14B721,ItemBuff_amulet_unique17a
14B722,ItemBuff_amulet_unique18a
14B724,ItemBuff_amulet_unique19a
14B725,ItemBuff_amulet_unique20a
14B727,ItemBuff_amulet_unique21a
14B728,ItemBuff_amulet_unique22a
14B72A,ItemBuff_amulet_unique23a
14B72B,ItemBuff_amulet_unique24a
14B8E2,ItemBuff_amulet_unique24b
14BC48,ItemBuff_ring_unique01a
14BC49,ItemBuff_ring_unique02a
14BC4A,ItemBuff_ring_unique03a
14BC4B,ItemBuff_ring_unique04a
14BC4C,ItemBuff_ring_unique05a
14BC4D,ItemBuff_ring_unique06a
14BC4E,ItemBuff_ring_unique07a
14BC4F,ItemBuff_ring_unique08a
14BC50,ItemBuff_ring_unique09a
14BC51,ItemBuff_ring_unique10a
14BC53,ItemBuff_ring_unique11a
14BC54,ItemBuff_ring_unique12a
14BC56,ItemBuff_ring_unique13a
14BC57,ItemBuff_ring_unique14a
14BC58,ItemBuff_ring_unique15a
